date,name,iso3166-2,iso3166-1,cases,cumulative_cases
date,Bono Region,GH-BO,GH,12,779
date,Bono Region,GH-BO,GH,54,833
date,Bono Region,GH-BO,GH,3,836
date,Bono Region,GH-BO,GH,29,865
date,Bono Region,GH-BO,GH,29,894
date,Bono Region,GH-BO,GH,30,924
date,Bono Region,GH-BO,GH,21,945
date,Bono Region,GH-BO,GH,4,949
date,Bono Region,GH-BO,GH,9,958
date,Bono Region,GH-BO,GH,16,974
date,Bono Region,GH-BO,GH,8,982
date,Bono Region,GH-BO,GH,10,992
date,Bono Region,GH-BO,GH,48,1040
date,Bono Region,GH-BO,GH,62,1102
date,Bono Region,GH-BO,GH,3,1105
date,Bono Region,GH-BO,GH,5,1110
date,Bono Region,GH-BO,GH,14,1124
date,Bono Region,GH-BO,GH,11,1135
date,Bono Region,GH-BO,GH,28,1163
date,Bono Region,GH-BO,GH,99,1262
date,Bono Region,GH-BO,GH,35,1297
date,Bono Region,GH-BO,GH,10,1307
date,Bono Region,GH-BO,GH,3,1310
date,Bono Region,GH-BO,GH,3,1313
date,Bono Region,GH-BO,GH,1,1314
date,Bono Region,GH-BO,GH,1,1315
date,Bono Region,GH-BO,GH,19,1334
date,Bono Region,GH-BO,GH,1,1335
date,Bono Region,GH-BO,GH,1,1336
date,Bono Region,GH-BO,GH,5,1341
date,Bono Region,GH-BO,GH,3,1344
date,Bono Region,GH-BO,GH,26,1370
date,Bono Region,GH-BO,GH,1,1371
date,Bono Region,GH-BO,GH,9,1380
date,Bono Region,GH-BO,GH,12,1392
date,Bono Region,GH-BO,GH,4,1396
date,Bono Region,GH-BO,GH,1,1397
date,Bono Region,GH-BO,GH,1,1398
date,Bono Region,GH-BO,GH,3,1401
date,Bono Region,GH-BO,GH,2,1403
date,Bono Region,GH-BO,GH,2,1405
date,Bono Region,GH-BO,GH,1,1406
date,Bono Region,GH-BO,GH,2,1408
date,Bono Region,GH-BO,GH,1,1409
date,Bono Region,GH-BO,GH,1,1410
date,Bono Region,GH-BO,GH,4,1414
date,Bono Region,GH-BO,GH,1,1415
date,Bono Region,GH-BO,GH,2,1417
date,Bono Region,GH-BO,GH,3,1420
date,Bono Region,GH-BO,GH,4,1424
date,Bono Region,GH-BO,GH,1,1425
date,Bono Region,GH-BO,GH,1,1426
date,Bono Region,GH-BO,GH,8,1434
date,Bono Region,GH-BO,GH,-3,1431
date,Bono Region,GH-BO,GH,10,1441
date,Bono Region,GH-BO,GH,8,1449
date,Bono Region,GH-BO,GH,6,1455
date,Bono Region,GH-BO,GH,13,1468
date,Bono Region,GH-BO,GH,26,1494
date,Bono Region,GH-BO,GH,13,1507
date,Bono Region,GH-BO,GH,13,1520
date,Bono Region,GH-BO,GH,9,1529
date,Bono Region,GH-BO,GH,19,1548
date,Bono Region,GH-BO,GH,31,1579
date,Bono Region,GH-BO,GH,7,1586
date,Bono Region,GH-BO,GH,14,1600
date,Bono Region,GH-BO,GH,19,1619
date,Bono Region,GH-BO,GH,6,1625
date,Bono Region,GH-BO,GH,41,1666
date,Bono Region,GH-BO,GH,29,1695
date,Bono Region,GH-BO,GH,6,1701
date,Bono Region,GH-BO,GH,65,1766
date,Bono Region,GH-BO,GH,89,1855
date,Bono Region,GH-BO,GH,-81,1774
date,Bono Region,GH-BO,GH,65,1839
date,Bono Region,GH-BO,GH,5,1844
date,Bono Region,GH-BO,GH,27,1871
date,Bono Region,GH-BO,GH,23,1894
date,Bono Region,GH-BO,GH,56,1950
date,Bono Region,GH-BO,GH,7,1957
date,Bono Region,GH-BO,GH,25,1982
date,Bono Region,GH-BO,GH,10,1992
date,Bono Region,GH-BO,GH,9,2001
date,Bono Region,GH-BO,GH,4,2005
date,Bono Region,GH-BO,GH,24,2029
date,Bono Region,GH-BO,GH,5,2034
date,Bono Region,GH-BO,GH,1,2035
date,Bono Region,GH-BO,GH,2,2037
date,Bono Region,GH-BO,GH,3,2040
date,Bono Region,GH-BO,GH,6,2046
date,Bono Region,GH-BO,GH,4,2050
date,Bono Region,GH-BO,GH,10,2060
date,Bono Region,GH-BO,GH,10,2070
date,Bono Region,GH-BO,GH,7,2077
date,Bono Region,GH-BO,GH,1,2078
date,Bono Region,GH-BO,GH,5,2083
date,Bono Region,GH-BO,GH,6,2089
date,Bono Region,GH-BO,GH,1,2090
date,Bono Region,GH-BO,GH,8,2098
date,Bono Region,GH-BO,GH,10,2108
date,Bono Region,GH-BO,GH,3,2111
date,Bono Region,GH-BO,GH,2,2113
date,Bono Region,GH-BO,GH,5,2118
date,Bono Region,GH-BO,GH,1,2119
date,Bono Region,GH-BO,GH,3,2122
date,Bono Region,GH-BO,GH,1,2123
date,Bono Region,GH-BO,GH,1,2124
date,Bono Region,GH-BO,GH,2,2126
date,Bono Region,GH-BO,GH,10,2136
date,Bono Region,GH-BO,GH,4,2140
date,Bono Region,GH-BO,GH,9,2149
date,Bono Region,GH-BO,GH,6,2155
date,Bono Region,GH-BO,GH,2,2157
date,Bono Region,GH-BO,GH,35,2192
date,Bono Region,GH-BO,GH,22,2214
date,Bono Region,GH-BO,GH,4,2218
date,Bono Region,GH-BO,GH,22,2240
date,Bono Region,GH-BO,GH,4,2244
date,Bono Region,GH-BO,GH,11,2255
date,Bono Region,GH-BO,GH,15,2270
date,Bono Region,GH-BO,GH,7,2277
date,Bono Region,GH-BO,GH,4,2281
date,Bono Region,GH-BO,GH,18,2299
date,Bono Region,GH-BO,GH,8,2307
date,Bono Region,GH-BO,GH,14,2321
date,Bono Region,GH-BO,GH,2,2323
date,Bono Region,GH-BO,GH,2,2325
date,Bono Region,GH-BO,GH,5,2330
date,Bono Region,GH-BO,GH,1,2331
date,Bono Region,GH-BO,GH,1,2332
date,Central Region,GH-CP,GH,1,1
date,Central Region,GH-CP,GH,6,7
date,Central Region,GH-CP,GH,2,9
date,Central Region,GH-CP,GH,8,17
date,Central Region,GH-CP,GH,4,21
date,Central Region,GH-CP,GH,29,50
date,Central Region,GH-CP,GH,8,58
date,Central Region,GH-CP,GH,4,62
date,Central Region,GH-CP,GH,65,127
date,Central Region,GH-CP,GH,27,154
date,Central Region,GH-CP,GH,38,192
date,Central Region,GH-CP,GH,18,210
date,Central Region,GH-CP,GH,48,258
date,Central Region,GH-CP,GH,27,285
date,Central Region,GH-CP,GH,2,287
date,Central Region,GH-CP,GH,10,297
date,Central Region,GH-CP,GH,2,299
date,Central Region,GH-CP,GH,7,306
date,Central Region,GH-CP,GH,31,337
date,Central Region,GH-CP,GH,23,360
date,Central Region,GH-CP,GH,16,376
date,Central Region,GH-CP,GH,17,393
date,Central Region,GH-CP,GH,11,404
date,Central Region,GH-CP,GH,6,410
date,Central Region,GH-CP,GH,28,438
date,Central Region,GH-CP,GH,7,445
date,Central Region,GH-CP,GH,7,452
date,Central Region,GH-CP,GH,37,489
date,Central Region,GH-CP,GH,50,539
date,Central Region,GH-CP,GH,45,584
date,Central Region,GH-CP,GH,37,621
date,Central Region,GH-CP,GH,31,652
date,Central Region,GH-CP,GH,42,694
date,Central Region,GH-CP,GH,38,732
date,Central Region,GH-CP,GH,50,782
date,Central Region,GH-CP,GH,7,789
date,Central Region,GH-CP,GH,5,794
date,Central Region,GH-CP,GH,4,798
date,Central Region,GH-CP,GH,1,799
date,Central Region,GH-CP,GH,104,903
date,Central Region,GH-CP,GH,33,936
date,Central Region,GH-CP,GH,36,972
date,Central Region,GH-CP,GH,1,973
date,Central Region,GH-CP,GH,10,983
date,Central Region,GH-CP,GH,9,992
date,Central Region,GH-CP,GH,25,1017
date,Central Region,GH-CP,GH,47,1064
date,Central Region,GH-CP,GH,7,1071
date,Central Region,GH-CP,GH,5,1076
date,Central Region,GH-CP,GH,34,1110
date,Central Region,GH-CP,GH,21,1131
date,Central Region,GH-CP,GH,9,1140
date,Central Region,GH-CP,GH,15,1155
date,Central Region,GH-CP,GH,81,1236
date,Central Region,GH-CP,GH,33,1269
date,Central Region,GH-CP,GH,59,1328
date,Central Region,GH-CP,GH,21,1349
date,Central Region,GH-CP,GH,6,1355
date,Central Region,GH-CP,GH,7,1362
date,Central Region,GH-CP,GH,4,1366
date,Central Region,GH-CP,GH,64,1430
date,Central Region,GH-CP,GH,63,1493
date,Central Region,GH-CP,GH,60,1553
date,Central Region,GH-CP,GH,67,1620
date,Central Region,GH-CP,GH,49,1669
date,Central Region,GH-CP,GH,52,1721
date,Central Region,GH-CP,GH,14,1735
date,Central Region,GH-CP,GH,16,1751
date,Central Region,GH-CP,GH,3,1754
date,Central Region,GH-CP,GH,47,1801
date,Central Region,GH-CP,GH,28,1829
date,Central Region,GH-CP,GH,7,1836
date,Central Region,GH-CP,GH,1,1837
date,Central Region,GH-CP,GH,12,1849
date,Central Region,GH-CP,GH,2,1851
date,Central Region,GH-CP,GH,10,1861
date,Central Region,GH-CP,GH,1,1862
date,Central Region,GH-CP,GH,8,1870
date,Central Region,GH-CP,GH,4,1874
date,Central Region,GH-CP,GH,4,1878
date,Central Region,GH-CP,GH,20,1898
date,Central Region,GH-CP,GH,6,1904
date,Central Region,GH-CP,GH,14,1918
date,Central Region,GH-CP,GH,3,1921
date,Central Region,GH-CP,GH,6,1927
date,Central Region,GH-CP,GH,1,1928
date,Central Region,GH-CP,GH,3,1931
date,Central Region,GH-CP,GH,4,1935
date,Central Region,GH-CP,GH,5,1940
date,Central Region,GH-CP,GH,113,2053
date,Central Region,GH-CP,GH,7,2060
date,Central Region,GH-CP,GH,3,2063
date,Central Region,GH-CP,GH,11,2074
date,Central Region,GH-CP,GH,6,2080
date,Central Region,GH-CP,GH,24,2104
date,Central Region,GH-CP,GH,4,2108
date,Central Region,GH-CP,GH,5,2113
date,Central Region,GH-CP,GH,5,2118
date,Central Region,GH-CP,GH,12,2130
date,Central Region,GH-CP,GH,21,2151
date,Central Region,GH-CP,GH,20,2171
date,Central Region,GH-CP,GH,13,2184
date,Central Region,GH-CP,GH,10,2194
date,Central Region,GH-CP,GH,6,2200
date,Central Region,GH-CP,GH,10,2210
date,Central Region,GH-CP,GH,5,2215
date,Central Region,GH-CP,GH,13,2228
date,Central Region,GH-CP,GH,17,2245
date,Central Region,GH-CP,GH,24,2269
date,Central Region,GH-CP,GH,52,2321
date,Central Region,GH-CP,GH,19,2340
date,Central Region,GH-CP,GH,23,2363
date,Central Region,GH-CP,GH,38,2401
date,Central Region,GH-CP,GH,16,2417
date,Central Region,GH-CP,GH,41,2458
date,Central Region,GH-CP,GH,10,2468
date,Central Region,GH-CP,GH,30,2498
date,Central Region,GH-CP,GH,16,2514
date,Central Region,GH-CP,GH,36,2550
date,Central Region,GH-CP,GH,114,2664
date,Central Region,GH-CP,GH,33,2697
date,Central Region,GH-CP,GH,12,2709
date,Central Region,GH-CP,GH,27,2736
date,Central Region,GH-CP,GH,47,2783
date,Central Region,GH-CP,GH,28,2811
date,Central Region,GH-CP,GH,22,2833
date,Central Region,GH-CP,GH,37,2870
date,Central Region,GH-CP,GH,14,2884
date,Central Region,GH-CP,GH,28,2912
date,Central Region,GH-CP,GH,24,2936
date,Central Region,GH-CP,GH,94,3030
date,Central Region,GH-CP,GH,17,3047
date,Central Region,GH-CP,GH,72,3119
date,Central Region,GH-CP,GH,38,3157
date,Central Region,GH-CP,GH,33,3190
date,Central Region,GH-CP,GH,3,3193
date,Central Region,GH-CP,GH,8,3201
date,Central Region,GH-CP,GH,17,3218
date,Central Region,GH-CP,GH,54,3272
date,Central Region,GH-CP,GH,14,3286
date,Central Region,GH-CP,GH,8,3294
date,Central Region,GH-CP,GH,10,3304
date,Central Region,GH-CP,GH,5,3309
date,Central Region,GH-CP,GH,2,3311
date,Central Region,GH-CP,GH,13,3324
date,Central Region,GH-CP,GH,15,3339
date,Central Region,GH-CP,GH,13,3352
date,Central Region,GH-CP,GH,4,3356
date,Central Region,GH-CP,GH,16,3372
date,Central Region,GH-CP,GH,1,3373
date,Central Region,GH-CP,GH,10,3383
date,Central Region,GH-CP,GH,16,3399
date,Central Region,GH-CP,GH,38,3437
date,Central Region,GH-CP,GH,6,3443
date,Central Region,GH-CP,GH,-18,3425
date,Central Region,GH-CP,GH,3,3428
date,Central Region,GH-CP,GH,7,3435
date,Central Region,GH-CP,GH,4,3439
date,Central Region,GH-CP,GH,10,3449
date,Central Region,GH-CP,GH,13,3462
date,Central Region,GH-CP,GH,30,3492
date,Central Region,GH-CP,GH,21,3513
date,Central Region,GH-CP,GH,14,3527
date,Central Region,GH-CP,GH,2,3529
date,Central Region,GH-CP,GH,10,3539
date,Central Region,GH-CP,GH,4,3543
date,Central Region,GH-CP,GH,4,3547
date,Central Region,GH-CP,GH,4,3551
date,Central Region,GH-CP,GH,1,3552
date,Central Region,GH-CP,GH,13,3565
date,Central Region,GH-CP,GH,15,3580
date,Central Region,GH-CP,GH,35,3615
date,Central Region,GH-CP,GH,26,3641
date,Central Region,GH-CP,GH,19,3660
date,Central Region,GH-CP,GH,74,3734
date,Central Region,GH-CP,GH,6,3740
date,Central Region,GH-CP,GH,21,3761
date,Central Region,GH-CP,GH,29,3790
date,Central Region,GH-CP,GH,33,3823
date,Central Region,GH-CP,GH,43,3866
date,Central Region,GH-CP,GH,9,3875
date,Central Region,GH-CP,GH,13,3888
date,Central Region,GH-CP,GH,69,3957
date,Central Region,GH-CP,GH,9,3966
date,Central Region,GH-CP,GH,15,3981
date,Central Region,GH-CP,GH,25,4006
date,Central Region,GH-CP,GH,5,4011
date,Central Region,GH-CP,GH,17,4028
date,Central Region,GH-CP,GH,19,4047
date,Central Region,GH-CP,GH,44,4091
date,Central Region,GH-CP,GH,84,4175
date,Central Region,GH-CP,GH,41,4216
date,Central Region,GH-CP,GH,43,4259
date,Central Region,GH-CP,GH,107,4366
date,Central Region,GH-CP,GH,7,4373
date,Central Region,GH-CP,GH,11,4384
date,Central Region,GH-CP,GH,7,4391
date,Central Region,GH-CP,GH,37,4428
date,Central Region,GH-CP,GH,31,4459
date,Central Region,GH-CP,GH,33,4492
date,Central Region,GH-CP,GH,30,4522
date,Central Region,GH-CP,GH,87,4609
date,Central Region,GH-CP,GH,47,4656
date,Central Region,GH-CP,GH,9,4665
date,Central Region,GH-CP,GH,16,4681
date,Central Region,GH-CP,GH,31,4712
date,Central Region,GH-CP,GH,17,4729
date,Central Region,GH-CP,GH,7,4736
date,Central Region,GH-CP,GH,4,4740
date,Central Region,GH-CP,GH,50,4790
date,Central Region,GH-CP,GH,16,4806
date,Central Region,GH-CP,GH,48,4854
date,Central Region,GH-CP,GH,5,4859
date,Central Region,GH-CP,GH,3,4862
date,Central Region,GH-CP,GH,58,4920
date,Central Region,GH-CP,GH,190,5110
date,Central Region,GH-CP,GH,21,5131
date,Central Region,GH-CP,GH,12,5143
date,Central Region,GH-CP,GH,54,5197
date,Central Region,GH-CP,GH,46,5243
date,Central Region,GH-CP,GH,14,5257
date,Central Region,GH-CP,GH,1,5258
date,Central Region,GH-CP,GH,9,5267
date,Central Region,GH-CP,GH,27,5294
date,Central Region,GH-CP,GH,48,5342
date,Central Region,GH-CP,GH,10,5352
date,Central Region,GH-CP,GH,30,5382
date,Central Region,GH-CP,GH,5,5387
date,Central Region,GH-CP,GH,6,5393
date,Central Region,GH-CP,GH,9,5402
date,Eastern Region,GH-EP,GH,1,1
date,Eastern Region,GH-EP,GH,25,26
date,Eastern Region,GH-EP,GH,9,35
date,Eastern Region,GH-EP,GH,10,45
date,Eastern Region,GH-EP,GH,5,50
date,Eastern Region,GH-EP,GH,1,51
date,Eastern Region,GH-EP,GH,13,64
date,Eastern Region,GH-EP,GH,17,81
date,Eastern Region,GH-EP,GH,14,95
date,Eastern Region,GH-EP,GH,1,96
date,Eastern Region,GH-EP,GH,3,99
date,Eastern Region,GH-EP,GH,1,100
date,Eastern Region,GH-EP,GH,6,106
date,Eastern Region,GH-EP,GH,2,108
date,Eastern Region,GH-EP,GH,9,117
date,Eastern Region,GH-EP,GH,17,134
date,Eastern Region,GH-EP,GH,28,162
date,Eastern Region,GH-EP,GH,4,166
date,Eastern Region,GH-EP,GH,9,175
date,Eastern Region,GH-EP,GH,23,198
date,Eastern Region,GH-EP,GH,6,204
date,Eastern Region,GH-EP,GH,31,235
date,Eastern Region,GH-EP,GH,11,246
date,Eastern Region,GH-EP,GH,38,284
date,Eastern Region,GH-EP,GH,15,299
date,Eastern Region,GH-EP,GH,2,301
date,Eastern Region,GH-EP,GH,57,358
date,Eastern Region,GH-EP,GH,15,373
date,Eastern Region,GH-EP,GH,27,400
date,Eastern Region,GH-EP,GH,7,407
date,Eastern Region,GH-EP,GH,45,452
date,Eastern Region,GH-EP,GH,34,486
date,Eastern Region,GH-EP,GH,55,541
date,Eastern Region,GH-EP,GH,30,571
date,Eastern Region,GH-EP,GH,30,601
date,Eastern Region,GH-EP,GH,22,623
date,Eastern Region,GH-EP,GH,45,668
date,Eastern Region,GH-EP,GH,48,716
date,Eastern Region,GH-EP,GH,82,798
date,Eastern Region,GH-EP,GH,37,835
date,Eastern Region,GH-EP,GH,18,853
date,Eastern Region,GH-EP,GH,2,855
date,Eastern Region,GH-EP,GH,52,907
date,Eastern Region,GH-EP,GH,4,911
date,Eastern Region,GH-EP,GH,20,931
date,Eastern Region,GH-EP,GH,17,948
date,Eastern Region,GH-EP,GH,12,960
date,Eastern Region,GH-EP,GH,2,962
date,Eastern Region,GH-EP,GH,36,998
date,Eastern Region,GH-EP,GH,14,1012
date,Eastern Region,GH-EP,GH,18,1030
date,Eastern Region,GH-EP,GH,47,1077
date,Eastern Region,GH-EP,GH,10,1087
date,Eastern Region,GH-EP,GH,4,1091
date,Eastern Region,GH-EP,GH,29,1120
date,Eastern Region,GH-EP,GH,44,1164
date,Eastern Region,GH-EP,GH,50,1214
date,Eastern Region,GH-EP,GH,20,1234
date,Eastern Region,GH-EP,GH,10,1244
date,Eastern Region,GH-EP,GH,60,1304
date,Eastern Region,GH-EP,GH,112,1416
date,Eastern Region,GH-EP,GH,41,1457
date,Eastern Region,GH-EP,GH,26,1483
date,Eastern Region,GH-EP,GH,96,1579
date,Eastern Region,GH-EP,GH,230,1809
date,Eastern Region,GH-EP,GH,37,1846
date,Eastern Region,GH-EP,GH,77,1923
date,Eastern Region,GH-EP,GH,10,1933
date,Eastern Region,GH-EP,GH,5,1938
date,Eastern Region,GH-EP,GH,53,1991
date,Eastern Region,GH-EP,GH,22,2013
date,Eastern Region,GH-EP,GH,11,2024
date,Eastern Region,GH-EP,GH,41,2065
date,Eastern Region,GH-EP,GH,32,2097
date,Eastern Region,GH-EP,GH,12,2109
date,Eastern Region,GH-EP,GH,48,2157
date,Eastern Region,GH-EP,GH,67,2224
date,Eastern Region,GH-EP,GH,31,2255
date,Eastern Region,GH-EP,GH,22,2277
date,Eastern Region,GH-EP,GH,3,2280
date,Eastern Region,GH-EP,GH,5,2285
date,Eastern Region,GH-EP,GH,4,2289
date,Eastern Region,GH-EP,GH,5,2294
date,Eastern Region,GH-EP,GH,5,2299
date,Eastern Region,GH-EP,GH,21,2320
date,Eastern Region,GH-EP,GH,55,2375
date,Eastern Region,GH-EP,GH,13,2388
date,Eastern Region,GH-EP,GH,1,2389
date,Eastern Region,GH-EP,GH,5,2394
date,Eastern Region,GH-EP,GH,1,2395
date,Eastern Region,GH-EP,GH,1,2396
date,Eastern Region,GH-EP,GH,3,2399
date,Eastern Region,GH-EP,GH,2,2401
date,Eastern Region,GH-EP,GH,11,2412
date,Eastern Region,GH-EP,GH,6,2418
date,Eastern Region,GH-EP,GH,1,2419
date,Eastern Region,GH-EP,GH,1,2420
date,Eastern Region,GH-EP,GH,1,2421
date,Eastern Region,GH-EP,GH,5,2426
date,Eastern Region,GH-EP,GH,3,2429
date,Eastern Region,GH-EP,GH,23,2452
date,Eastern Region,GH-EP,GH,3,2455
date,Eastern Region,GH-EP,GH,13,2468
date,Eastern Region,GH-EP,GH,5,2473
date,Eastern Region,GH-EP,GH,15,2488
date,Eastern Region,GH-EP,GH,11,2499
date,Eastern Region,GH-EP,GH,4,2503
date,Eastern Region,GH-EP,GH,1,2504
date,Eastern Region,GH-EP,GH,8,2512
date,Eastern Region,GH-EP,GH,3,2515
date,Eastern Region,GH-EP,GH,7,2522
date,Eastern Region,GH-EP,GH,6,2528
date,Eastern Region,GH-EP,GH,2,2530
date,Eastern Region,GH-EP,GH,7,2537
date,Eastern Region,GH-EP,GH,17,2554
date,Eastern Region,GH-EP,GH,11,2565
date,Eastern Region,GH-EP,GH,4,2569
date,Eastern Region,GH-EP,GH,12,2581
date,Eastern Region,GH-EP,GH,13,2594
date,Eastern Region,GH-EP,GH,11,2605
date,Eastern Region,GH-EP,GH,4,2609
date,Eastern Region,GH-EP,GH,2,2611
date,Eastern Region,GH-EP,GH,4,2615
date,Eastern Region,GH-EP,GH,9,2624
date,Eastern Region,GH-EP,GH,5,2629
date,Eastern Region,GH-EP,GH,7,2636
date,Eastern Region,GH-EP,GH,10,2646
date,Eastern Region,GH-EP,GH,5,2651
date,Eastern Region,GH-EP,GH,7,2658
date,Eastern Region,GH-EP,GH,23,2681
date,Eastern Region,GH-EP,GH,2,2683
date,Eastern Region,GH-EP,GH,4,2687
date,Eastern Region,GH-EP,GH,11,2698
date,Eastern Region,GH-EP,GH,6,2704
date,Eastern Region,GH-EP,GH,21,2725
date,Eastern Region,GH-EP,GH,10,2735
date,Eastern Region,GH-EP,GH,44,2779
date,Eastern Region,GH-EP,GH,62,2841
date,Eastern Region,GH-EP,GH,30,2871
date,Eastern Region,GH-EP,GH,9,2880
date,Eastern Region,GH-EP,GH,25,2905
date,Eastern Region,GH-EP,GH,48,2953
date,Eastern Region,GH-EP,GH,15,2968
date,Eastern Region,GH-EP,GH,58,3026
date,Eastern Region,GH-EP,GH,20,3046
date,Eastern Region,GH-EP,GH,63,3109
date,Eastern Region,GH-EP,GH,52,3161
date,Eastern Region,GH-EP,GH,50,3211
date,Eastern Region,GH-EP,GH,6,3217
date,Eastern Region,GH-EP,GH,35,3252
date,Eastern Region,GH-EP,GH,47,3299
date,Eastern Region,GH-EP,GH,43,3342
date,Eastern Region,GH-EP,GH,23,3365
date,Eastern Region,GH-EP,GH,89,3454
date,Eastern Region,GH-EP,GH,67,3521
date,Eastern Region,GH-EP,GH,4,3525
date,Eastern Region,GH-EP,GH,51,3576
date,Eastern Region,GH-EP,GH,34,3610
date,Eastern Region,GH-EP,GH,3,3613
date,Eastern Region,GH-EP,GH,22,3635
date,Eastern Region,GH-EP,GH,33,3668
date,Eastern Region,GH-EP,GH,19,3687
date,Eastern Region,GH-EP,GH,43,3730
date,Eastern Region,GH-EP,GH,142,3872
date,Eastern Region,GH-EP,GH,32,3904
date,Eastern Region,GH-EP,GH,13,3917
date,Eastern Region,GH-EP,GH,40,3957
date,Eastern Region,GH-EP,GH,42,3999
date,Eastern Region,GH-EP,GH,4,4003
date,Eastern Region,GH-EP,GH,11,4014
date,Eastern Region,GH-EP,GH,22,4036
date,Eastern Region,GH-EP,GH,26,4062
date,Eastern Region,GH-EP,GH,31,4093
date,Eastern Region,GH-EP,GH,9,4102
date,Eastern Region,GH-EP,GH,19,4121
date,Eastern Region,GH-EP,GH,2,4123
date,Eastern Region,GH-EP,GH,7,4130
date,Eastern Region,GH-EP,GH,1,4131
date,Eastern Region,GH-EP,GH,3,4134
date,Eastern Region,GH-EP,GH,2,4136
date,Eastern Region,GH-EP,GH,12,4148
date,Eastern Region,GH-EP,GH,1,4149
date,Eastern Region,GH-EP,GH,2,4151
date,Eastern Region,GH-EP,GH,6,4157
date,Eastern Region,GH-EP,GH,7,4164
date,Eastern Region,GH-EP,GH,2,4166
date,Eastern Region,GH-EP,GH,6,4172
date,Eastern Region,GH-EP,GH,2,4174
date,Eastern Region,GH-EP,GH,1,4175
date,Eastern Region,GH-EP,GH,2,4177
date,Eastern Region,GH-EP,GH,1,4178
date,Eastern Region,GH-EP,GH,2,4180
date,Eastern Region,GH-EP,GH,5,4185
date,Eastern Region,GH-EP,GH,3,4188
date,Eastern Region,GH-EP,GH,1,4189
date,Eastern Region,GH-EP,GH,11,4200
date,Eastern Region,GH-EP,GH,8,4208
date,Eastern Region,GH-EP,GH,7,4215
date,Eastern Region,GH-EP,GH,9,4224
date,Eastern Region,GH-EP,GH,1,4225
date,Eastern Region,GH-EP,GH,10,4235
date,Eastern Region,GH-EP,GH,22,4257
date,Eastern Region,GH-EP,GH,22,4279
date,Eastern Region,GH-EP,GH,22,4301
date,Eastern Region,GH-EP,GH,14,4315
date,Eastern Region,GH-EP,GH,8,4323
date,Eastern Region,GH-EP,GH,11,4334
date,Eastern Region,GH-EP,GH,12,4346
date,Eastern Region,GH-EP,GH,4,4350
date,Eastern Region,GH-EP,GH,9,4359
date,Eastern Region,GH-EP,GH,3,4362
date,Eastern Region,GH-EP,GH,19,4381
date,Eastern Region,GH-EP,GH,5,4386
date,Eastern Region,GH-EP,GH,2,4388
date,Eastern Region,GH-EP,GH,17,4405
date,Eastern Region,GH-EP,GH,2,4407
date,Eastern Region,GH-EP,GH,16,4423
date,Eastern Region,GH-EP,GH,8,4431
date,Eastern Region,GH-EP,GH,9,4440
date,Eastern Region,GH-EP,GH,24,4464
date,Eastern Region,GH-EP,GH,4,4468
date,Eastern Region,GH-EP,GH,23,4491
date,Eastern Region,GH-EP,GH,3,4494
date,Eastern Region,GH-EP,GH,6,4500
date,Eastern Region,GH-EP,GH,19,4519
date,Eastern Region,GH-EP,GH,40,4559
date,Eastern Region,GH-EP,GH,13,4572
date,Eastern Region,GH-EP,GH,11,4583
date,Eastern Region,GH-EP,GH,51,4634
date,Eastern Region,GH-EP,GH,27,4661
date,Eastern Region,GH-EP,GH,48,4709
date,Eastern Region,GH-EP,GH,18,4727
date,Eastern Region,GH-EP,GH,38,4765
date,Eastern Region,GH-EP,GH,30,4795
date,Eastern Region,GH-EP,GH,73,4868
date,Eastern Region,GH-EP,GH,11,4879
date,Eastern Region,GH-EP,GH,27,4906
date,Eastern Region,GH-EP,GH,63,4969
date,Eastern Region,GH-EP,GH,11,4980
date,Eastern Region,GH-EP,GH,3,4983
date,Eastern Region,GH-EP,GH,23,5006
date,Eastern Region,GH-EP,GH,136,5142
date,Eastern Region,GH-EP,GH,19,5161
date,Eastern Region,GH-EP,GH,40,5201
date,Eastern Region,GH-EP,GH,13,5214
date,Eastern Region,GH-EP,GH,40,5254
date,Eastern Region,GH-EP,GH,10,5264
date,Eastern Region,GH-EP,GH,31,5295
date,Eastern Region,GH-EP,GH,38,5333
date,Eastern Region,GH-EP,GH,171,5504
date,Eastern Region,GH-EP,GH,23,5527
date,Eastern Region,GH-EP,GH,57,5584
date,Eastern Region,GH-EP,GH,46,5630
date,Eastern Region,GH-EP,GH,33,5663
date,Eastern Region,GH-EP,GH,75,5738
date,Eastern Region,GH-EP,GH,88,5826
date,Eastern Region,GH-EP,GH,51,5877
date,Eastern Region,GH-EP,GH,40,5917
date,Eastern Region,GH-EP,GH,55,5972
date,Eastern Region,GH-EP,GH,63,6035
date,Eastern Region,GH-EP,GH,46,6081
date,Eastern Region,GH-EP,GH,4,6085
date,Eastern Region,GH-EP,GH,59,6144
date,Eastern Region,GH-EP,GH,10,6154
date,Eastern Region,GH-EP,GH,10,6164
date,Eastern Region,GH-EP,GH,57,6221
date,Eastern Region,GH-EP,GH,21,6242
date,Eastern Region,GH-EP,GH,24,6266
date,Eastern Region,GH-EP,GH,20,6286
date,Eastern Region,GH-EP,GH,16,6302
date,Eastern Region,GH-EP,GH,24,6326
date,Eastern Region,GH-EP,GH,3,6329
date,Eastern Region,GH-EP,GH,22,6351
date,Eastern Region,GH-EP,GH,53,6404
date,Eastern Region,GH-EP,GH,12,6416
date,Eastern Region,GH-EP,GH,7,6423
date,Eastern Region,GH-EP,GH,84,6507
