date,name,iso3166-2,iso3166-1,cases,cumulative_cases
2020-10-20,Western Region,GH-WP,GH,1,2974
2020-10-26,Western Region,GH-WP,GH,3,2977
2020-10-29,Western Region,GH-WP,GH,1,2978
2020-10-30,Western Region,GH-WP,GH,2,2980
2020-11-01,Western Region,GH-WP,GH,3,2983
2020-11-02,Western Region,GH-WP,GH,13,2996
2020-11-04,Western Region,GH-WP,GH,3,2999
2020-11-13,Western Region,GH-WP,GH,11,3010
2020-11-16,Western Region,GH-WP,GH,1,3011
2020-11-17,Western Region,GH-WP,GH,11,3022
2020-11-18,Western Region,GH-WP,GH,3,3025
2020-11-24,Western Region,GH-WP,GH,23,3048
2020-11-27,Western Region,GH-WP,GH,3,3051
2020-11-28,Western Region,GH-WP,GH,4,3055
2020-11-30,Western Region,GH-WP,GH,7,3062
2020-12-08,Western Region,GH-WP,GH,8,3070
2020-12-10,Western Region,GH-WP,GH,3,3073
2020-12-14,Western Region,GH-WP,GH,7,3080
2020-12-21,Western Region,GH-WP,GH,8,3088
2020-12-26,Western Region,GH-WP,GH,7,3095
2020-12-29,Western Region,GH-WP,GH,1,3096
2021-01-10,Western Region,GH-WP,GH,48,3144
2021-01-13,Western Region,GH-WP,GH,20,3164
2021-01-17,Western Region,GH-WP,GH,40,3204
2021-01-18,Western Region,GH-WP,GH,18,3222
2021-01-19,Western Region,GH-WP,GH,15,3237
2021-01-20,Western Region,GH-WP,GH,19,3256
2021-01-21,Western Region,GH-WP,GH,5,3261
2021-01-24,Western Region,GH-WP,GH,9,3270
2021-01-25,Western Region,GH-WP,GH,97,3367
2021-01-26,Western Region,GH-WP,GH,13,3380
2021-01-27,Western Region,GH-WP,GH,12,3392
2021-01-29,Western Region,GH-WP,GH,106,3498
2021-01-31,Western Region,GH-WP,GH,40,3538
2021-02-02,Western Region,GH-WP,GH,25,3563
2021-02-03,Western Region,GH-WP,GH,59,3622
2021-02-04,Western Region,GH-WP,GH,108,3730
2021-02-05,Western Region,GH-WP,GH,66,3796
2021-02-06,Western Region,GH-WP,GH,48,3844
2021-02-07,Western Region,GH-WP,GH,34,3878
2021-02-08,Western Region,GH-WP,GH,165,4043
2021-02-09,Western Region,GH-WP,GH,35,4078
2021-02-10,Western Region,GH-WP,GH,86,4164
2021-02-11,Western Region,GH-WP,GH,59,4223
2021-02-12,Western Region,GH-WP,GH,219,4442
2021-02-16,Western Region,GH-WP,GH,117,4559
2021-02-17,Western Region,GH-WP,GH,16,4575
2021-02-18,Western Region,GH-WP,GH,20,4595
2021-02-19,Western Region,GH-WP,GH,86,4681
2021-02-20,Western Region,GH-WP,GH,61,4742
2021-02-21,Western Region,GH-WP,GH,34,4776
2021-02-22,Western Region,GH-WP,GH,139,4915
2021-02-23,Western Region,GH-WP,GH,66,4981
2021-02-24,Western Region,GH-WP,GH,60,5041
2021-02-25,Western Region,GH-WP,GH,102,5143
2021-02-26,Western Region,GH-WP,GH,43,5186
2021-02-28,Western Region,GH-WP,GH,100,5286
2021-03-01,Western Region,GH-WP,GH,192,5478
2021-03-12,Western Region,GH-WP,GH,15,5493
2021-03-13,Western Region,GH-WP,GH,2,5495
2021-03-16,Western Region,GH-WP,GH,29,5524
2021-03-17,Western Region,GH-WP,GH,21,5545
2021-03-19,Western Region,GH-WP,GH,57,5602
2021-03-20,Western Region,GH-WP,GH,13,5615
2021-03-21,Western Region,GH-WP,GH,23,5638
2021-03-22,Western Region,GH-WP,GH,16,5654
2021-03-23,Western Region,GH-WP,GH,10,5664
2021-03-24,Western Region,GH-WP,GH,22,5686
2021-03-31,Western Region,GH-WP,GH,19,5705
2021-04-03,Western Region,GH-WP,GH,1,5706
2021-04-04,Western Region,GH-WP,GH,2,5708
2021-04-05,Western Region,GH-WP,GH,7,5715
2021-04-06,Western Region,GH-WP,GH,2,5717
2021-04-07,Western Region,GH-WP,GH,19,5736
2021-04-09,Western Region,GH-WP,GH,7,5743
2021-04-13,Western Region,GH-WP,GH,1,5744
2021-04-15,Western Region,GH-WP,GH,4,5748
2021-04-18,Western Region,GH-WP,GH,1,5749
2021-04-19,Western Region,GH-WP,GH,1,5750
2021-04-20,Western Region,GH-WP,GH,41,5791
2021-04-25,Western Region,GH-WP,GH,5,5796
2021-04-27,Western Region,GH-WP,GH,5,5801
2021-04-29,Western Region,GH-WP,GH,2,5803
2021-05-01,Western Region,GH-WP,GH,1,5804
2021-05-03,Western Region,GH-WP,GH,2,5806
2021-05-04,Western Region,GH-WP,GH,30,5836
2021-05-05,Western Region,GH-WP,GH,7,5843
2021-05-06,Western Region,GH-WP,GH,10,5853
2021-05-07,Western Region,GH-WP,GH,3,5856
2021-05-16,Western Region,GH-WP,GH,12,5868
2021-05-18,Western Region,GH-WP,GH,8,5876
2021-05-23,Western Region,GH-WP,GH,7,5883
2021-05-24,Western Region,GH-WP,GH,1,5884
2021-05-25,Western Region,GH-WP,GH,1,5885
2021-05-27,Western Region,GH-WP,GH,2,5887
2021-05-31,Western Region,GH-WP,GH,4,5891
2021-06-04,Western Region,GH-WP,GH,5,5896
2021-06-11,Western Region,GH-WP,GH,2,5898
2021-06-12,Western Region,GH-WP,GH,6,5904
2021-06-13,Western Region,GH-WP,GH,20,5924
2021-06-14,Western Region,GH-WP,GH,1,5925
2021-06-22,Western Region,GH-WP,GH,1,5926
2021-06-24,Western Region,GH-WP,GH,1,5927
2021-06-25,Western Region,GH-WP,GH,7,5934
2021-06-27,Western Region,GH-WP,GH,2,5936
2021-06-30,Western Region,GH-WP,GH,17,5953
2021-07-06,Western Region,GH-WP,GH,4,5957
2021-07-11,Western Region,GH-WP,GH,2,5959
2021-07-12,Western Region,GH-WP,GH,7,5966
2021-07-16,Western Region,GH-WP,GH,1,5967
2021-07-17,Western Region,GH-WP,GH,1,5968
2021-07-18,Western Region,GH-WP,GH,16,5984
2021-07-19,Western Region,GH-WP,GH,4,5988
2021-07-20,Western Region,GH-WP,GH,2,5990
2021-07-21,Western Region,GH-WP,GH,1,5991
2021-07-24,Western Region,GH-WP,GH,6,5997
2021-07-25,Western Region,GH-WP,GH,6,6003
2021-07-26,Western Region,GH-WP,GH,23,6026
2021-07-27,Western Region,GH-WP,GH,16,6042
2021-08-02,Western Region,GH-WP,GH,30,6072
2021-08-03,Western Region,GH-WP,GH,5,6077
2021-08-04,Western Region,GH-WP,GH,2,6079
2021-08-07,Western Region,GH-WP,GH,189,6268
2021-08-08,Western Region,GH-WP,GH,3,6271
2021-08-10,Western Region,GH-WP,GH,9,6280
2021-08-11,Western Region,GH-WP,GH,4,6284
2021-08-13,Western Region,GH-WP,GH,3,6287
2021-08-14,Western Region,GH-WP,GH,6,6293
2021-08-15,Western Region,GH-WP,GH,52,6345
2021-08-17,Western Region,GH-WP,GH,70,6415
2021-08-19,Western Region,GH-WP,GH,25,6440
2021-08-21,Western Region,GH-WP,GH,56,6496
2021-08-22,Western Region,GH-WP,GH,37,6533
2021-08-23,Western Region,GH-WP,GH,36,6569
2021-08-24,Western Region,GH-WP,GH,51,6620
2021-08-25,Western Region,GH-WP,GH,75,6695
2021-08-26,Western Region,GH-WP,GH,10,6705
2021-08-27,Western Region,GH-WP,GH,15,6720
2021-08-29,Western Region,GH-WP,GH,8,6728
2021-08-30,Western Region,GH-WP,GH,17,6745
2021-09-01,Western Region,GH-WP,GH,11,6756
2021-09-06,Western Region,GH-WP,GH,62,6818
2021-09-07,Western Region,GH-WP,GH,105,6923
2021-09-08,Western Region,GH-WP,GH,24,6947
2021-09-10,Western Region,GH-WP,GH,19,6966
2021-09-12,Western Region,GH-WP,GH,63,7029
2021-09-13,Western Region,GH-WP,GH,28,7057
2021-09-17,Western Region,GH-WP,GH,42,7099
2021-09-18,Western Region,GH-WP,GH,2,7101
2021-09-19,Western Region,GH-WP,GH,17,7118
2021-09-20,Western Region,GH-WP,GH,24,7142
2021-09-21,Western Region,GH-WP,GH,13,7155
2021-09-22,Western Region,GH-WP,GH,44,7199
2021-09-23,Western Region,GH-WP,GH,39,7238
2021-09-24,Western Region,GH-WP,GH,53,7291
2021-09-30,Western Region,GH-WP,GH,23,7314
2021-10-05,Western Region,GH-WP,GH,25,7339
2021-10-06,Western Region,GH-WP,GH,42,7381
2021-10-17,Western Region,GH-WP,GH,76,7457
2021-10-18,Western Region,GH-WP,GH,9,7466
2021-10-22,Western Region,GH-WP,GH,12,7478
2021-10-25,Western Region,GH-WP,GH,17,7495
2021-10-27,Western Region,GH-WP,GH,2,7497
2021-10-28,Western Region,GH-WP,GH,10,7507
2021-11-02,Western Region,GH-WP,GH,6,7513
2021-11-03,Western Region,GH-WP,GH,7,7520
2021-11-08,Western Region,GH-WP,GH,11,7531
2021-11-11,Western Region,GH-WP,GH,1,7532
2021-11-15,Western Region,GH-WP,GH,3,7535
2021-12-06,Western Region,GH-WP,GH,14,7549
2021-12-15,Western Region,GH-WP,GH,2,7551
2021-12-26,Western Region,GH-WP,GH,24,7575
2021-12-27,Western Region,GH-WP,GH,97,7672
2021-12-28,Western Region,GH-WP,GH,50,7722
2021-12-29,Western Region,GH-WP,GH,58,7780
2021-12-30,Western Region,GH-WP,GH,20,7800
2021-12-31,Western Region,GH-WP,GH,17,7817
2022-01-01,Western Region,GH-WP,GH,33,7850
2022-01-03,Western Region,GH-WP,GH,3,7853
2022-01-04,Western Region,GH-WP,GH,26,7879
2022-01-05,Western Region,GH-WP,GH,61,7940
2022-01-08,Western Region,GH-WP,GH,37,7977
2022-01-09,Western Region,GH-WP,GH,57,8034
2022-01-10,Western Region,GH-WP,GH,85,8119
2022-01-11,Western Region,GH-WP,GH,11,8130
2022-01-12,Western Region,GH-WP,GH,10,8140
2022-01-17,Western Region,GH-WP,GH,8,8148
2022-01-18,Western Region,GH-WP,GH,24,8172
2022-01-20,Western Region,GH-WP,GH,41,8213
2022-01-23,Western Region,GH-WP,GH,34,8247
2022-01-24,Western Region,GH-WP,GH,16,8263
2022-01-25,Western Region,GH-WP,GH,1,8264
2022-01-26,Western Region,GH-WP,GH,17,8281
2022-01-27,Western Region,GH-WP,GH,2,8283
2022-02-04,Western Region,GH-WP,GH,2,8285
2022-02-15,Western Region,GH-WP,GH,3,8288
2022-02-19,Western Region,GH-WP,GH,8,8296
2022-02-28,Western Region,GH-WP,GH,3,8299
2022-03-01,Western Region,GH-WP,GH,3,8302
2022-03-08,Western Region,GH-WP,GH,21,8323
2022-03-19,Western Region,GH-WP,GH,1,8324
2022-04-04,Western Region,GH-WP,GH,3,8327
2022-04-19,Western Region,GH-WP,GH,1,8328
2022-06-06,Western Region,GH-WP,GH,11,8339
2022-06-14,Western Region,GH-WP,GH,12,8351
2022-06-27,Western Region,GH-WP,GH,4,8355
2022-06-30,Western Region,GH-WP,GH,1,8356
2022-07-03,Western Region,GH-WP,GH,4,8360
2022-07-07,Western Region,GH-WP,GH,18,8378
2022-07-12,Western Region,GH-WP,GH,154,8532
